CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;12;3;43;0;280;13
01:00;0.5;10;3;31;1;220;11
02:00;7.1;31;4;38;8;440;43
03:00;5.4;19;3;45;3;380;23
04:00;4.8;17;4;46;7;300;28
05:00;2.4;17;2;45;3;230;21
06:00;1.2;16;3;31;7;260;26
07:00;1.2;25;3;41;10;350;40
08:00;1.2;28;2;63;12;;46
09:00;3;30;2;65;30;620;75
10:00;8.9;24;;92;13;290;44
11:00;0.9;21;;105;8;350;32
12:00;1.5;11;3;92;3;290;15
13:00;0.5;9;2;68;2;270;11
14:00;0.5;6;3;53;1;270;7
15:00;0.5;6;2;38;1;260;7
16:00;0.5;7;3;40;0;280;7
17:00;0.5;7;2;30;0;280;6
18:00;0.5;10;2;30;1;320;12
19:00;0.5;7;3;24;0;320;7
20:00;0.5;32;2;36;8;480;44
21:00;0.9;28;3;65;6;520;37
22:00;0.9;25;3;62;6;450;33
23:00;0.5;17;3;60;2;360;20
