CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;1.77124;13.3458;6.28468;44.7872;34.691;1.48532;648.442;721.422;15.6
00:00;1.59852;11.6475;5.97326;42.8713;33.7079;1.3672;659.241;713.555;13.7
01:00;1.53664;10.3823;5.88893;41.1692;31.8895;1.07173;614.34;704.896;12
02:00;1.77692;12.5599;5.86896;49.968;39.1714;1.02808;700.463;693.182;14.1
03:00;1.22899;10.0507;6.58427;41.3979;32.5484;0.685504;640.313;667.829;11.1
04:00;1.18191;13.8358;6.28764;35.5656;28.4147;2.0475;562.29;646.586;17
05:00;1.30286;21.2061;5.72915;38.8567;30.7733;3.92285;579.633;633.171;27.2
06:00;1.75338;37.5102;6.03983;44.8359;35.2741;19.5924;810.371;651.887;67.5
07:00;1.65678;35.9038;7.43347;41.4847;32.8005;25.727;765.735;666.548;75.2
08:00;1.81426;38.8227;6.69375;41.2768;32.6195;29.2564;828.127;687.659;83.5
09:00;1.48081;30.7887;6.26027;43.3032;33.9704;17.0791;723.614;701.318;56.9
10:00;1.31828;22.8423;6.53693;43.0921;32.9074;7.13111;608.408;689.811;33.7
11:00;1.39783;22.6223;6.94303;43.4907;33.8594;6.0819;598.321;684.562;31.9
12:00;1.49362;24.4933;7.57771;46.2142;35.5728;8.3116;647.763;695.247;37.2
13:00;1.3797;25.589;7.26407;48.0348;37.0891;9.00784;640.818;702.895;39.4
14:00;1.31945;21.8916;6.92306;47.8899;36.9146;7.07395;630.437;680.403;32.7
15:00;1.40676;26.5684;6.70484;44.881;34.588;10.5101;633.003;663.811;42.6
16:00;1.78747;35.4017;5.99545;50.6858;39.5813;16.5757;719.206;650.196;60.7
17:00;2.08214;41.8416;5.72619;52.4736;40.8316;21.2541;788.822;658.347;74.3
18:00;1.95082;41.0179;5.17436;53.4512;41.9909;20.2908;1015.97;709.292;72
19:00;1.99456;30.6548;5.31416;53.8168;42.4136;6.34169;745.901;727.74;40.3
20:00;1.89517;27.4967;5.03455;49.6502;39.5279;5.30633;719.834;736.749;35.6
21:00;1.73065;19.3038;5.11148;47.4551;38.0342;2.5896;678.269;741.43;23.3
22:00;1.63306;17.0209;4.7431;45.771;36.8924;2.92248;654.494;744.437;21.5
23:00;1.57263;14.2864;4.31332;44.1937;35.6813;2.04162;650.005;746.563;17.4
00:00;1.62115;12.1151;4.17203;41.522;33.6016;1.0118;624.029;734.666;13.7
