CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5;45;12;72;60;5;690;52
01:00;3;19;11;68;47;0;410;19
02:00;3;16;11;55;43;1;410;17
03:00;3;18;9;63;40;0;410;18
04:00;3.8;27;10;70;47;0;600;27
05:00;20.3;20;11;51;39;1;440;20
06:00;9.8;28;12;69;44;1;790;30
07:00;89.1;34;14;73;46;4;720;41
08:00;9.1;23;14;54;32;5;380;31
09:00;2;17;11;56;31;4;330;23
10:00;1.6;21;11;66;33;6;;31
11:00;2;;;73;33;;;
12:00;1.5;51;;61;28;15;540;74
13:00;2;44;16;54;31;15;;67
14:00;2;42;12;42;30;16;570;67
15:00;2;53;18;59;34;20;640;84
16:00;2;51;13;57;34;13;680;71
17:00;2.1;69;29;71;41;22;710;102
18:00;3.5;71;23;86;49;27;840;112
19:00;3.7;84;26;134;73;31;1040;130
20:00;7.1;78;21;139;89;27;1210;119
21:00;6.5;65;18;119;75;20;1060;94
22:00;6;62;12;102;72;25;970;101
23:00;6;63;10;104;80;37;1030;119
