CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;9;97;63;4;880;40
01:00;31;8;83;59;3;630;34
02:00;50;6;68;47;18;510;77
03:00;40;4;74;55;10;540;55
04:00;42;4;74;54;29;730;85
05:00;37;4;78;56;43;740;102
06:00;37;4;82;59;44;720;103
07:00;40;6;76;55;44;730;106
08:00;46;10;87;52;53;930;126
09:00;46;24;82;52;12;990;63
10:00;30;23;46;31;6;450;38
11:00;22;19;43;28;4;390;27
12:00;20;26;45;30;5;460;27
13:00;16;24;35;22;4;270;21
14:00;19;16;33;22;4;210;25
15:00;16;11;34;23;2;200;18
16:00;12;9;33;22;1;180;13
17:00;13;9;32;21;1;180;13
18:00;22;14;46;30;2;320;24
19:00;32;23;60;39;2;600;33
20:00;27;18;62;39;1;670;28
21:00;21;16;60;42;1;620;21
22:00;18;8;60;44;1;370;19
23:00;17;6;53;40;1;350;18
