CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.1;18;11;25;20;4;890;23
01:00;17.6;;;87;58;;;
02:00;14.1;27;11;79;53;11;550;44
03:00;7.2;14;11;50;35;3;350;18
04:00;3.6;14;13;49;33;3;220;18
05:00;7.3;25;17;62;40;7;800;36
06:00;4.4;14;14;28;20;3;670;17
07:00;1.7;14;13;18;12;3;700;19
08:00;0.9;13;13;13;8;3;750;18
09:00;0.6;16;12;13;9;3;580;22
10:00;1.5;20;12;16;12;5;;27
11:00;1.9;24;14;16;12;8;;36
12:00;2.5;31;15;24;19;9;;45
13:00;6.7;59;16;48;41;87;;192
14:00;7.6;52;16;34;26;69;;156
15:00;5.8;58;17;39;31;82;;183
16:00;6;59;16;43;34;79;;179
17:00;6.6;61;15;49;40;171;;323
18:00;9.3;61;14;56;48;233;;417
19:00;9.4;63;14;55;47;215;;392
20:00;7;35;14;30;25;25;;73
21:00;2.1;25;13;19;15;7;;35
22:00;2;20;12;20;16;5;;27
23:00;1.9;21;11;16;13;7;940;30
