CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.59356;17.1926;5.64437;61.7361;45.704;2.46283;517.224;519.493;20.9649
01:00;17.0767;29.3498;6.6633;213.972;159.231;151.231;2460.6;1723.15;260.3
02:00;14.7669;26.1316;6.55468;181.503;137.692;78.7318;2005.65;1910.77;146.3
03:00;14.819;22.6148;6.33228;181.775;138.003;77.1179;2030.56;2020.6;140.4
04:00;12.6772;21.323;6.61379;172.892;130.561;81.2722;1890.71;2068.43;145.5
05:00;11.9615;18.6353;6.22662;158.979;119.567;59.1767;1620.66;2039.8;109.1
06:00;11.6434;22.3146;5.99978;157.978;116.402;73.1161;1637.03;1998.44;134
07:00;11.9149;28.94;5.58157;140.533;107.445;73.0198;1504.64;1920.1;140.4
08:00;10.1571;25.7665;6.33671;149.613;110.641;75.4012;1450.87;1825.09;141
09:00;10.2305;26.2092;6.91157;139.052;94.0978;41.0963;1193.53;1666.71;89
10:00;4.6017;20.5711;6.91822;101.733;68.7203;14.857;880.552;1526.07;43.3512
11:00;3.57869;18.8834;5.99017;70.8979;51.141;8.29982;617.088;1349.39;31.6123
12:00;2.46425;16.9476;5.89116;54.5388;40.5854;5.69013;475.453;1172.48;25.6783
13:00;2.03867;16.8748;5.66876;45.7592;33.1143;3.78776;394.074;1019.15;22.6861
14:00;2.03173;13.7284;5.38207;39.7134;28.6487;1.9422;357.949;859.269;16.7132
15:00;3.72772;35.0924;5.18035;51.8144;35.7376;22.6916;566.197;741.964;69.9005
16:00;2.20311;44.643;5.51285;54.8427;36.9445;30.8851;628.242;639.136;92.0174
17:00;2.44032;34.7433;6.01603;55.7827;38.6014;8.85578;446.007;545.695;48.3314
18:00;2.74328;34.3803;5.8121;58.3333;42.4015;11.0657;513.655;499.833;51.3571
19:00;2.91062;30.0681;5.64068;56.6319;42.8891;10.0875;520.062;487.705;45.5342
20:00;3.02368;28.7561;5.91702;62.6259;46.6792;7.90875;549.825;497.001;40.8994
21:00;3.10787;26.0306;6.66256;70.9653;50.7875;5.97521;550.53;516.558;35.1907
22:00;2.82457;22.3189;6.23918;69.5757;49.8601;5.55469;527.981;537.812;30.828
23:00;2.65023;19.52;6.118;65.1201;47.569;4.42685;530.661;533.37;26.299
