CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;23;5;17;8;2;280;25
01:00;15;4;21;10;1;280;17
02:00;9;3;4;4;1;150;9
03:00;9;4;4;4;1;150;10
04:00;8;3;4;4;1;180;8
05:00;9;2;4;4;0;160;9
06:00;13;2;4;4;2;130;15
07:00;15;3;10;6;2;210;17
08:00;20;3;15;8;3;240;23
09:00;21;2;13;6;5;240;28
10:00;19;5;10;5;4;230;25
11:00;22;7;13;7;6;250;30
12:00;18;6;10;4;4;240;24
13:00;16;6;11;4;2;230;19
14:00;16;9;12;5;2;280;18
15:00;18;13;17;9;3;370;23
16:00;25;20;20;11;4;500;32
17:00;19;18;15;7;2;400;22
18:00;16;13;14;7;1;340;17
19:00;16;8;18;10;1;370;17
20:00;22;6;44;27;1;700;23
21:00;16;5;63;43;1;460;17
22:00;22;4;56;35;4;;26
23:00;23;4;73;48;5;570;29
