CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.9;12;7;45;29;0;230;12
01:00;0.9;9;6;39;25;0;240;9
02:00;1.3;20;6;63;40;1;140;21
03:00;0.8;36;5;100;46;3;250;41
04:00;1.4;31;4;58;37;2;250;34
05:00;0.8;32;4;60;36;3;;36
06:00;1.2;47;4;70;39;42;510;111
07:00;2.3;44;4;78;44;76;580;160
08:00;3.5;45;6;90;52;76;700;161
09:00;7.3;41;13;121;60;11;890;58
10:00;8.7;29;11;98;55;6;700;37
11:00;4.6;19;11;84;53;3;600;25
12:00;3.2;15;12;74;45;2;380;18
13:00;2.1;13;13;57;35;1;300;15
14:00;0.5;13;15;49;30;2;310;15
15:00;1.7;12;14;44;24;2;300;14
16:00;0.9;14;15;42;21;2;240;16
17:00;0.6;14;15;36;18;2;270;16
18:00;2;12;10;34;16;1;340;12
19:00;0.5;10;7;28;15;0;250;10
20:00;0.5;19;6;40;22;0;290;19
21:00;7.1;41;21;82;43;0;910;41
22:00;16.5;35;20;68;32;0;590;35
23:00;5.8;20;12;60;33;0;370;20
