CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;19;2;49;26;16;730;43
01:00;24;2;42;21;13;700;45
02:00;26;2;51;32;4;510;33
03:00;14;2;39;25;3;360;18
04:00;8;1;24;12;2;250;11
05:00;9;1;19;8;1;280;11
06:00;14;1;16;6;2;300;18
07:00;22;2;16;5;4;330;28
08:00;18;1;23;4;4;310;24
09:00;17;1;22;4;5;300;25
10:00;12;1;22;5;4;260;18
11:00;11;3;26;9;3;280;15
12:00;8;2;22;7;2;280;11
13:00;7;2;23;7;2;250;10
14:00;6;2;23;7;1;;8
15:00;9;2;27;7;2;250;11
16:00;;;28;9;;;
17:00;47;1;27;14;15;790;69
18:00;62;2;35;20;30;870;108
19:00;59;1;30;17;21;800;90
20:00;51;2;34;17;19;780;81
21:00;55;2;42;21;25;860;92
22:00;38;2;45;23;18;770;66
23:00;20;2;46;24;10;680;36
