CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;12;12;17;2;350;15
01:00;0.4;10;3;14;1;210;10
02:00;0.4;10;4;23;1;190;10
03:00;0.4;11;3;21;1;200;11
04:00;0.4;12;5;13;1;150;12
05:00;0.4;14;4;26;1;230;16
06:00;0.4;18;6;16;3;250;23
07:00;0.4;19;6;12;6;320;28
08:00;0.4;18;4;24;7;380;27
09:00;0.4;17;3;26;6;260;26
10:00;0.4;15;3;14;6;280;24
11:00;0.4;15;3;13;7;320;24
12:00;0.4;16;4;10;8;320;26
13:00;0.4;15;4;22;8;350;27
14:00;0.4;20;4;20;11;370;35
15:00;0.4;26;5;15;13;460;45
16:00;0.4;30;6;17;12;450;47
17:00;0.4;32;9;31;11;440;48
18:00;0.4;27;9;30;10;550;41
19:00;0.4;24;9;23;6;420;32
20:00;0.4;23;9;19;6;390;32
21:00;0.4;20;8;10;5;430;27
22:00;0.4;16;8;22;4;360;22
23:00;0.4;19;12;29;6;360;27
