CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;22;3;25;16;1;370;23
01:00;18;3;27;18;1;340;18
02:00;20;4;50;31;28;640;62
03:00;15;3;45;29;24;610;50
04:00;11;3;41;25;23;530;45
05:00;12;2;45;25;28;470;53
06:00;12;2;36;21;41;520;74
07:00;22;3;47;27;42;640;86
08:00;27;2;39;23;29;550;71
09:00;15;3;29;20;5;280;22
10:00;13;2;27;11;4;;18
11:00;9;3;19;10;3;280;13
12:00;10;3;20;9;3;400;13
13:00;8;3;16;6;2;370;11
14:00;7;3;14;4;2;310;9
15:00;9;3;13;3;2;330;10
16:00;11;2;13;3;3;330;13
17:00;15;3;24;6;1;310;16
18:00;26;4;33;17;4;380;32
19:00;58;5;39;21;16;640;81
20:00;53;3;56;29;8;640;65
21:00;52;4;106;70;8;640;62
22:00;53;4;48;29;15;710;75
23:00;25;2;26;16;2;360;26
