CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;43;6;70;50;21;820;74
01:00;0.9;35;5;64;44;10;810;50
02:00;4.4;28;5;44;28;57;970;114
03:00;1.8;20;4;38;25;48;840;95
04:00;1.4;20;5;36;23;53;740;100
05:00;1.6;38;5;27;17;31;600;85
06:00;0.9;33;5;21;15;8;450;46
07:00;0.9;31;6;19;12;9;430;44
08:00;0.9;23;5;15;9;7;380;34
09:00;0.9;25;6;10;6;8;350;38
10:00;0.9;19;5;11;6;6;320;27
11:00;0.9;19;6;14;8;6;340;27
12:00;0.9;17;8;13;7;5;270;25
13:00;0.9;15;6;16;6;4;230;20
14:00;0.9;13;5;16;5;3;220;18
15:00;0.5;15;5;15;6;4;250;20
16:00;0.5;13;6;13;6;3;220;18
17:00;0.7;14;6;13;6;3;240;19
18:00;0.9;16;6;14;6;3;240;20
19:00;0.9;18;6;15;7;4;270;23
20:00;0.9;30;6;16;8;4;310;35
21:00;0.9;24;6;57;39;1;520;26
22:00;0.9;42;5;93;64;13;800;62
23:00;0.9;49;5;118;84;24;870;86
