CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.8;28;3;64;18;1110;56
01:00;15.7;29;5;151;112;2480;200
02:00;13.5;31;5;126;91;2170;169
03:00;12.4;34;5;112;104;2240;193
04:00;12.5;36;5;99;121;;220
05:00;14;38;5;97;112;2300;210
06:00;11.8;34;4;90;112;2140;204
07:00;11.5;32;5;85;130;2580;230
08:00;23.3;37;5;117;171;3520;297
09:00;30.1;39;8;134;159;3710;281
10:00;33;39;7;143;114;3160;211
11:00;25.1;40;5;158;91;2840;177
12:00;20.3;43;6;227;101;2710;198
13:00;25.2;;6;205;;2310;
14:00;14.5;;5;141;;;
15:00;10.1;37;;;42;;101
16:00;9;35;;96;56;1470;120
17:00;10.1;32;2;93;56;1710;118
18:00;11.3;32;2;95;37;1540;89
19:00;9.5;31;2;76;45;1680;99
20:00;8.4;30;2;87;44;1540;96
21:00;7.9;31;2;71;33;1380;81
22:00;6.8;30;2;70;18;1020;57
23:00;6.8;29;2;64;19;1090;58
