CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.3;42;3;45;29;11;770;58
01:00;5.6;36;3;47;30;17;800;61
02:00;4.4;46;4;71;49;34;850;98
03:00;1.6;11;4;29;9;1;330;12
04:00;0.6;7;4;14;3;0;280;7
05:00;0.6;19;3;20;5;1;310;20
06:00;0.9;35;3;24;11;10;550;50
07:00;1.8;62;3;30;14;50;860;138
08:00;2.6;69;3;39;20;61;800;162
09:00;1.9;63;3;37;20;52;790;143
10:00;2.2;58;3;36;16;34;670;110
11:00;1.4;41;3;31;12;12;520;59
12:00;1.8;16;5;26;10;2;540;19
13:00;0.9;9;5;15;4;0;410;10
14:00;0.6;9;5;14;3;0;420;9
15:00;0.6;8;4;19;8;0;460;9
16:00;0.6;9;4;13;3;0;400;9
17:00;0.6;12;4;12;3;0;400;12
18:00;0.6;19;4;14;4;0;410;19
19:00;0.6;21;4;27;14;0;460;22
20:00;1;54;4;64;41;10;620;68
21:00;3.1;35;4;110;80;6;;45
22:00;3.4;61;3;52;32;19;710;90
23:00;5.3;45;3;50;29;19;830;73
