CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.7;24;17;94;71;6;970;33
01:00;7.1;22;8;112;89;26;1220;61
02:00;7.1;19;9;168;127;33;1460;68
03:00;7.3;24;10;114;91;23;1240;58
04:00;7;23;10;105;80;11;1100;39
05:00;6.4;17;8;58;46;4;690;22
06:00;5.5;24;8;62;49;19;760;51
07:00;5.2;23;8;67;53;20;880;53
08:00;5.1;26;12;67;49;10;960;39
09:00;5;25;10;68;51;22;600;58
10:00;4.4;17;10;59;45;9;500;30
11:00;3.9;18;10;63;45;9;580;31
12:00;3.6;22;9;69;47;15;470;44
13:00;3.6;24;11;72;51;17;620;49
14:00;3.4;19;10;63;47;8;470;30
15:00;3.2;21;10;68;49;8;630;32
16:00;3.6;26;10;75;56;11;590;43
17:00;3.8;26;21;93;68;14;740;46
18:00;4.2;27;12;83;62;10;740;42
19:00;4.2;28;11;97;72;14;710;48
20:00;4.9;24;11;90;67;9;920;37
21:00;4.9;22;11;81;64;6;570;30
22:00;4.5;20;14;87;65;4;840;26
23:00;4.5;22;12;88;68;5;950;29
