CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;9;3;23;2;290;11
01:00;8.2;15;6;107;66;1640;116
02:00;7;17;4;97;44;1300;84
03:00;6;15;4;80;61;1240;108
04:00;6;12;3;91;61;1340;106
05:00;5.4;31;7;100;171;1790;293
06:00;7;36;9;132;279;2620;463
07:00;8.8;42;9;152;333;3180;551
08:00;13.4;54;11;192;416;3570;690
09:00;13.4;65;8;189;278;2500;490
10:00;10.2;31;6;122;13;630;52
11:00;2.1;19;4;51;7;410;29
12:00;0.4;17;3;22;5;270;25
13:00;0.4;26;3;20;11;370;43
14:00;0.4;29;3;29;11;340;46
15:00;0.5;30;4;33;13;400;50
16:00;1;32;3;50;13;450;52
17:00;1;25;3;43;8;350;37
18:00;1;22;4;28;8;370;34
19:00;1;24;3;38;6;390;33
20:00;1;16;5;23;4;;22
21:00;1;16;4;17;4;380;22
22:00;0.6;12;3;11;3;280;17
23:00;0.4;21;4;29;4;360;26
