CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13;5;10;5;1;380;13
01:00;29;3;27;15;2;600;32
02:00;40;3;53;35;13;770;58
03:00;33;3;45;29;6;580;42
04:00;32;3;59;34;5;690;39
05:00;29;3;52;33;6;670;36
06:00;30;3;47;28;16;690;54
07:00;45;5;61;32;17;;69
08:00;38;11;37;16;13;580;57
09:00;23;11;19;6;5;380;30
10:00;17;9;12;5;4;360;22
11:00;23;20;12;4;5;350;30
12:00;16;4;6;3;3;300;19
13:00;10;4;3;3;1;270;10
14:00;15;4;8;5;3;320;18
15:00;16;4;6;3;2;330;19
16:00;44;6;7;3;11;500;59
17:00;59;6;29;17;12;570;77
18:00;30;13;38;18;3;650;34
19:00;35;15;45;17;6;760;43
20:00;18;7;18;9;1;360;19
21:00;19;5;11;5;1;380;20
22:00;15;5;7;3;1;360;15
23:00;12;5;10;4;1;360;12
