CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;12;3;28;17;3;560;17
01:00;9;2;21;12;3;280;14
02:00;14;4;52;34;4;330;21
03:00;15;4;61;37;4;350;23
04:00;11;2;49;33;5;310;19
05:00;15;3;52;33;5;380;22
06:00;26;5;73;41;5;710;33
07:00;25;5;59;38;7;460;36
08:00;34;5;73;44;8;690;47
09:00;30;5;75;44;7;830;41
10:00;14;5;37;26;4;330;20
11:00;10;5;25;17;4;230;16
12:00;8;3;11;7;3;180;13
13:00;6;4;11;7;2;190;10
14:00;5;3;6;3;2;200;9
15:00;8;4;11;5;3;290;12
16:00;8;4;12;5;3;210;13
17:00;9;4;17;7;3;240;14
18:00;12;4;18;7;3;240;16
19:00;12;4;14;6;3;220;16
20:00;22;4;28;15;4;340;29
21:00;40;3;35;18;11;650;57
22:00;24;3;33;19;5;380;31
23:00;14;3;28;17;4;310;21
