CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;7;36;20;91;75;20;1210;66
01:00;6.3;28;15;79;66;11;1020;45
02:00;2.8;23;11;47;40;1;440;26
03:00;2.1;25;7;47;41;3;410;30
04:00;2.1;27;7;42;37;3;410;32
05:00;2.1;29;6;35;31;8;430;40
06:00;2.1;30;5;30;26;17;540;57
07:00;2.1;32;3;28;23;26;;71
08:00;2.1;36;4;32;26;53;840;117
09:00;2.4;41;5;37;29;87;1130;174
10:00;3.3;22;9;23;18;15;470;44
11:00;1.2;10;7;16;14;6;430;19
12:00;0.5;7;3;12;10;5;370;15
13:00;0.4;7;2;13;10;3;390;11
14:00;0.4;6;3;11;8;2;320;9
15:00;0.4;7;2;9;6;3;320;11
16:00;0.4;13;3;14;10;3;350;18
17:00;0.6;17;4;29;22;4;430;23
18:00;1;24;6;22;15;6;480;34
19:00;1;50;7;41;25;27;790;91
20:00;2.7;51;8;44;31;30;870;96
21:00;3.1;49;11;90;67;48;1320;121
22:00;7.7;40;8;96;76;41;1360;102
23:00;8.3;41;20;93;74;38;1310;98
