CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;7;104;71;6;460;43
01:00;37;6;;;142;1860;254
02:00;34;5;;;110;1660;202
03:00;30;5;;;68;1530;135
04:00;26;7;;;50;1280;101
05:00;29;6;;;28;1180;72
06:00;28;5;;;56;1260;113
07:00;26;7;;;82;1560;152
08:00;37;13;;;131;1610;237
09:00;59;13;;;94;1230;202
10:00;54;13;;;35;830;107
11:00;39;17;;;11;360;57
12:00;25;16;110;72;5;;32
13:00;21;16;104;69;4;280;26
14:00;26;23;112;76;5;400;33
15:00;21;19;108;75;3;300;26
16:00;19;14;125;86;4;340;23
17:00;19;14;91;60;2;320;23
18:00;23;11;135;97;3;560;26
19:00;37;11;108;72;6;510;46
20:00;38;11;106;71;6;450;46
21:00;31;10;104;69;3;430;35
22:00;18;8;86;62;2;420;20
23:00;15;5;81;59;2;350;17
