CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.2;51;11;79;29;1300;94
01:00;5.7;20;19;108;1;660;21
02:00;2.1;18;16;67;0;620;17
03:00;1;35;17;90;6;1130;45
04:00;13.7;23;14;119;4;640;28
05:00;3.3;31;9;86;4;920;35
06:00;5.2;42;18;115;18;2330;69
07:00;22.3;38;16;126;23;1660;73
08:00;11;40;19;111;14;1490;61
09:00;17.6;41;26;164;16;1730;65
10:00;13.2;32;21;193;7;1140;42
11:00;3.7;25;25;110;6;810;34
12:00;3.4;33;38;104;13;1930;53
13:00;12.6;36;51;199;17;2340;62
14:00;26.9;35;49;213;14;1980;55
15:00;15.6;50;45;166;19;2100;78
16:00;15.1;38;35;140;9;1290;51
17:00;3.7;48;21;121;22;1150;80
18:00;2.1;57;13;101;30;1410;100
19:00;3.2;59;11;107;33;1510;108
20:00;4.8;60;12;142;76;;175
21:00;7.4;41;12;148;10;1180;55
22:00;3.2;24;14;98;1;710;24
23:00;2.6;31;13;56;13;750;51
