CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;6.12023;87.3699;13.5783;153.926;78.1358;50.0095;1251.28;891.768;164.099
01:00;5.6478;84.8591;17.6202;107.481;73.3875;17.3922;1090.29;986.57;111.534
02:00;6.59646;37.786;6.48514;133.938;85.5024;84.3505;1265.76;1106.76;167.198
03:00;6.51907;31.0007;6.05759;118.881;80.7731;51.0044;1124.46;1203.56;109.242
04:00;5.86625;29.5266;5.99397;108.601;75.7823;34.995;1089.2;1264.74;83.2192
05:00;4.81837;29.059;5.98139;100.236;70.5096;36.4394;1015.62;1256.54;84.9585
06:00;4.25628;27.3357;5.41477;92.5805;63.939;57.6156;981.801;1272.06;115.721
07:00;3.63935;23.7844;5.13367;89.0186;60.8222;59.891;909.419;1186.42;115.663
08:00;4.91605;33.7767;11.6077;92.7879;56.5884;61.2478;924.811;1098.12;127.736
09:00;5.64725;48.3755;16.228;102.108;51.8965;36.2544;804.794;1014.48;103.996
10:00;1.28707;24.4832;9.7954;44.7674;24.9727;5.69152;388.764;904.859;33.2203
11:00;0.742481;15.9576;7.13314;32.149;16.486;3.0361;324.365;804.847;20.6089
12:00;0.62162;15.8843;10.6749;27.1576;12.7868;3.82032;288.639;704.777;21.754
13:00;0.660945;25.2224;32.0462;29.963;14.0439;4.88963;298.997;615.199;32.7208
14:00;0.54748;24.0953;36.364;26.1185;12.8145;4.03508;304.114;530.488;30.2945
15:00;0.568225;23.1;21.8751;24.3481;11.5732;4.39775;296.189;453.834;29.8492
16:00;0.53341;20.7778;8.9891;24.1321;13.1483;3.53455;311.553;377.177;26.1948
17:00;0.549645;19.6183;8.17393;29.4873;14.0521;3.55741;331.874;318.062;25.08
18:00;0.656255;26.3409;18.7046;29.2865;16.1905;3.94121;358.226;314.245;32.377
19:00;1.0385;38.8913;11.6802;37.1917;19.6963;5.64545;435.725;328.165;47.5604
20:00;3.00582;101.177;12.0331;90.8757;40.8205;22.0757;829.076;395.719;135.044
21:00;5.18492;80.4071;11.3141;147.495;89.3873;18.2374;1302.09;521.106;108.368
22:00;10.1193;69.173;11.8651;180.284;119.812;13.1694;1294.72;644.932;89.3823
23:00;5.96492;86.9979;13.3579;170.776;104.653;58.5439;1331.15;774.302;176.806
