CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.5;35;3;43;9;630;49
01:00;2.2;25;3;43;3;470;29
02:00;4.5;;;43;;;
03:00;3.5;20;1;43;14;400;41
04:00;1.5;14;2;43;9;310;26
05:00;1.4;13;2;43;7;;25
06:00;0.6;10;1;43;3;190;14
07:00;0.6;11;2;43;15;270;33
08:00;1;20;2;43;16;780;44
09:00;1.1;25;1;43;16;1010;48
10:00;2.2;29;2;43;18;1340;56
11:00;1;7;2;43;2;420;9
12:00;0.6;9;1;43;3;520;13
13:00;0.6;5;2;43;1;350;7
14:00;0.6;4;3;43;2;340;7
15:00;0.6;6;2;43;1;390;7
16:00;0.6;4;2;43;1;340;5
17:00;0.6;11;1;43;2;480;13
18:00;0.6;11;2;43;2;410;13
19:00;0.6;11;2;43;1;380;12
20:00;0.6;16;2;43;1;470;17
21:00;0.6;28;2;43;1;490;28
22:00;0.7;36;3;43;1;660;36
23:00;1.5;29;2;43;1;610;31
