CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;6;208;128;82;1640;171
01:00;41;5;145;98;56;1560;127
02:00;33;2;139;94;47;1400;104
03:00;31;1;141;94;51;1330;110
04:00;28;2;146;100;62;1320;123
05:00;30;2;142;98;63;1190;125
06:00;;;139;98;;;
07:00;49;9;134;96;82;1580;173
08:00;51;12;130;90;72;1500;161
09:00;58;13;124;82;62;1310;152
10:00;55;17;113;69;41;890;118
11:00;40;18;71;44;17;510;67
12:00;19;13;36;22;6;410;27
13:00;9;8;24;11;3;220;13
14:00;14;8;22;11;4;260;20
15:00;17;7;;;7;270;27
16:00;15;7;;;3;290;19
17:00;21;10;;;3;300;26
18:00;31;8;;;4;360;37
19:00;45;6;;;4;480;50
20:00;56;5;;;32;760;104
21:00;53;5;237;127;28;840;95
22:00;62;6;266;150;112;1740;232
23:00;59;6;247;140;130;2000;257
