CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;8.6;30;6;67;56;8;990;42
01:00;9.1;32;8;163;94;7;1200;41
02:00;10.2;31;9;151;87;7;1230;40
03:00;9.2;32;7;127;73;9;1190;45
04:00;9.1;30;7;114;65;7;1120;41
05:00;10.1;30;6;106;64;11;1260;46
06:00;12.4;30;5;74;60;13;1320;48
07:00;13.1;32;8;76;64;20;1520;62
08:00;14.1;34;12;63;55;28;1640;76
09:00;14.2;31;9;64;55;37;1560;86
10:00;24.4;31;8;124;105;44;2260;98
11:00;27.1;28;23;119;95;36;1750;83
12:00;18.9;29;12;130;86;36;;84
13:00;14.7;33;9;140;91;36;1470;88
14:00;12;35;8;131;91;34;1290;86
15:00;10.8;42;11;103;77;42;1340;106
16:00;9.7;40;10;98;75;31;1260;88
17:00;9.2;44;7;180;106;39;1260;102
18:00;10.1;44;6;190;110;65;1710;142
19:00;13.5;40;5;204;120;79;2020;160
20:00;15.2;38;5;221;132;67;1930;139
21:00;17.6;43;7;188;116;64;1790;140
22:00;14.8;47;6;167;111;67;1790;148
23:00;11;43;5;111;86;21;1400;74
