CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;9;1;14;12;1;270;11
01:00;7;1;10;10;1;280;9
02:00;16;2;;;3;320;20
03:00;15;1;;;3;290;19
04:00;15;1;;;3;310;19
05:00;16;1;;;4;320;21
06:00;24;1;;;16;390;48
07:00;33;2;;;32;540;80
08:00;32;4;;;26;530;72
09:00;31;6;;;23;450;66
10:00;23;6;;;17;360;49
11:00;19;6;23;13;10;290;34
12:00;18;7;25;13;7;260;28
13:00;18;3;28;14;9;300;32
14:00;17;6;28;17;9;280;31
15:00;21;6;32;18;10;290;36
16:00;25;6;38;19;12;320;42
17:00;35;9;32;20;14;400;57
18:00;36;7;33;21;13;370;56
19:00;22;3;32;20;7;320;32
20:00;22;2;29;19;6;320;31
21:00;16;3;25;15;4;270;21
22:00;12;3;31;14;2;250;15
23:00;12;3;26;13;2;260;15
