CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;35;1;66;43;26;360;74
01:00;24;1;50;29;35;630;76
02:00;;;25;10;;;
03:00;18;2;27;12;1;400;20
04:00;18;1;25;11;4;280;24
05:00;24;1;36;17;15;300;46
06:00;24;1;26;12;12;440;42
07:00;23;1;63;39;25;610;60
08:00;43;1;44;19;53;650;123
09:00;53;2;55;17;52;710;130
10:00;44;2;37;7;27;580;86
11:00;32;6;23;4;13;290;51
12:00;32;4;19;4;10;280;46
13:00;26;2;19;4;6;190;34
14:00;30;3;21;4;8;330;41
15:00;32;7;21;4;9;;45
16:00;42;5;27;5;11;280;58
17:00;48;5;26;5;18;510;75
18:00;57;6;33;8;21;390;88
19:00;43;4;25;6;12;280;61
20:00;41;2;49;24;12;360;58
21:00;37;2;;;8;650;48
22:00;29;1;78;48;11;430;45
23:00;24;1;68;42;9;420;36
