CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6;49;3;92;67;48;920;122
01:00;5.1;45;1;71;54;20;820;76
02:00;5.1;29;2;67;51;52;840;110
03:00;3.6;31;2;63;48;30;720;77
04:00;3.4;31;2;70;48;36;610;88
05:00;4.1;29;1;63;49;46;710;99
06:00;3.6;30;1;63;48;38;730;88
07:00;3.4;24;1;61;45;46;710;94
08:00;4.8;43;2;90;55;163;1360;292
09:00;10.3;62;2;91;54;136;1200;271
10:00;3.8;49;1;67;36;46;620;119
11:00;1.7;45;7;67;33;32;490;93
12:00;1.3;35;20;44;24;19;320;63
13:00;0.7;18;4;36;18;8;190;31
14:00;0.7;23;2;37;17;12;240;41
15:00;0.7;30;4;32;17;14;280;51
16:00;0.7;30;3;39;19;13;280;50
17:00;0.7;;;31;17;;;
18:00;0.7;38;3;32;17;12;220;57
19:00;1.1;58;4;39;21;18;330;86
20:00;2.4;85;4;96;57;89;880;220
21:00;7.2;69;4;;;89;1000;205
22:00;7;73;5;121;76;70;920;180
23:00;6.1;63;4;107;72;65;;162
