CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.7;64;4;74;60;37;1290;121
01:00;4.3;49;3;68;57;12;1000;69
02:00;0.5;3;2;52;15;0;190;4
03:00;0.5;3;1;60;16;1;180;4
04:00;0.5;3;2;58;16;1;230;4
05:00;0.5;5;2;51;17;1;230;5
06:00;0.5;4;1;44;15;1;210;5
07:00;0.5;5;2;38;16;1;250;6
08:00;0.5;6;2;35;16;1;250;8
09:00;0.5;6;2;37;18;1;270;8
10:00;0.5;6;1;41;17;2;280;9
11:00;0.5;4;2;42;18;1;270;6
12:00;0.5;8;4;46;21;2;320;11
13:00;0.5;10;5;48;25;3;340;14
14:00;0.5;9;5;46;24;2;440;12
15:00;0.5;9;6;45;20;2;370;12
16:00;0.5;6;4;41;18;1;;8
17:00;0.5;6;2;39;18;1;350;8
18:00;0.5;8;2;44;20;1;390;10
19:00;0.5;7;1;38;19;1;360;9
20:00;0.5;31;2;55;33;3;580;35
21:00;3.1;48;3;98;74;12;990;66
22:00;5.2;60;2;101;84;13;1050;80
23:00;9.8;69;4;101;84;36;1320;125
