CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.7;16;9;25;20;2;230;20
01:00;0.7;7;5;9;6;1;220;10
02:00;0.7;6;4;7;4;1;180;7
03:00;0.7;6;3;4;3;1;150;8
04:00;0.7;12;6;4;3;1;170;14
05:00;0.7;16;9;6;3;0;120;17
06:00;0.7;22;7;9;6;4;150;28
07:00;0.7;27;8;14;9;9;190;40
08:00;0.7;32;10;21;15;14;250;54
09:00;0.7;32;10;23;17;13;330;53
10:00;0.7;35;11;25;15;15;290;59
11:00;0.7;27;13;29;15;14;250;49
12:00;0.7;25;11;25;15;13;350;46
13:00;0.7;25;11;30;19;11;;43
14:00;0.7;25;9;49;23;11;280;42
15:00;0.7;34;7;20;13;11;390;51
16:00;0.7;40;7;19;12;15;350;64
17:00;0.7;52;12;30;22;15;470;76
18:00;0.7;43;15;36;28;9;360;58
19:00;0.7;35;13;31;25;8;340;47
20:00;0.7;25;12;32;26;5;230;33
21:00;0.7;23;13;40;30;4;250;30
22:00;0.7;23;11;45;34;4;330;30
23:00;0.7;18;10;41;30;4;250;24
