CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.5;58;11;99;66;11;1250;73
01:00;1;12;10;16;11;1;170;13
02:00;1;10;10;13;9;1;220;10
03:00;1;8;8;9;6;1;240;8
04:00;0.7;7;10;6;3;1;260;7
05:00;0.4;6;5;14;5;2;260;6
06:00;0.4;6;5;11;5;1;290;7
07:00;0.4;5;3;10;3;3;310;8
08:00;0.4;7;1;8;3;2;360;9
09:00;0.4;7;2;7;3;4;420;12
10:00;0.4;6;1;10;3;4;450;11
11:00;0.4;7;2;10;4;3;480;11
12:00;0.4;7;2;28;5;5;460;13
13:00;0.4;4;3;25;5;2;390;8
14:00;0.4;7;3;35;7;4;390;13
15:00;0.4;9;3;27;6;4;360;14
16:00;0.7;7;2;21;6;3;;10
17:00;0.4;10;3;22;8;3;400;14
18:00;0.7;16;4;35;14;3;430;20
19:00;1;27;5;61;22;5;570;33
20:00;1.5;21;4;50;25;4;560;26
21:00;2;23;4;56;25;6;590;31
22:00;1.5;41;4;97;35;14;880;62
23:00;2;57;5;98;47;26;1210;96
