CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0;9;6;23;2;240;10
01:00;0;10;6;19;1;230;11
02:00;2;35;3;39;9;590;48
03:00;2;28;4;34;9;550;40
04:00;2;26;2;32;7;450;35
05:00;1;22;3;35;6;350;28
06:00;1;19;2;23;3;330;22
07:00;1;19;3;21;5;300;25
08:00;0;26;5;12;7;350;35
09:00;0;25;12;17;10;330;39
10:00;0;17;11;18;7;250;26
11:00;0;15;13;7;7;220;24
12:00;0;13;6;6;6;240;20
13:00;0;13;7;20;5;230;20
14:00;0;14;6;10;8;200;26
15:00;0;16;5;4;8;;27
16:00;0;14;6;8;6;260;22
17:00;0;16;6;9;6;260;23
18:00;0;13;5;5;6;230;21
19:00;0;15;4;3;6;280;23
20:00;0;27;4;5;8;390;37
21:00;0;22;5;17;6;350;30
22:00;0;29;5;16;6;410;36
23:00;0;18;7;19;3;290;21
