CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;3.78036;19.875;5.4397;126.197;84.7877;127.742;1294.42;1229.7;215.844
01:00;3.43116;21.9931;5.1205;90.3742;60.7279;87.829;1028.44;1271.54;156.729
02:00;1.82348;16.3018;6.18228;52.0711;35.4969;26.5307;526.654;735.854;57.0026
03:00;1.65182;16.4098;5.91481;50.4798;34.4838;23.5884;470.249;701.104;52.5985
04:00;1.53657;15.042;6.54877;60.9855;40.7027;27.6013;481.614;673.035;57.3826
05:00;1.6438;11.0731;6.36183;51.6213;34.9565;28.4264;466.657;619.016;54.6799
06:00;2.01689;13.6307;6.19706;54.2773;36.1132;44.1383;512.707;569.224;81.3461
07:00;3.2124;18.3823;6.04189;52.8275;33.7523;88.7012;778.511;569.814;154.449
08:00;2.51037;26.7576;6.26504;45.6799;26.924;75.6901;537.693;545.173;142.863
09:00;3.12919;39.3233;10.1191;54.4611;29.1652;26.9698;637.753;551.48;80.7026
10:00;1.47015;33.1619;11.591;44.4884;21.1478;14.8528;309.751;524.367;55.9441
11:00;2.49661;29.9273;23.0895;50.8688;23.521;11.9421;542.709;533.424;48.239
12:00;1.57114;28.7806;19.4239;49.3767;24.2697;9.06015;374.968;520.094;42.6881
13:00;1.95291;21.4623;17.5397;36.7938;21.9465;5.07148;501.367;524.432;29.2375
14:00;1.66008;15.0702;12.4532;27.7614;16.5277;2.88092;450.635;516.673;19.4903
15:00;1.46862;24.7989;9.61294;33.8365;19.5857;3.72056;370.366;465.655;30.5113
16:00;1.62252;45.6527;9.09942;38.9955;22.4497;13.2667;488.737;459.536;66.0049
17:00;2.77168;70.5169;8.2859;50.9645;25.9173;42.1722;693.732;466.533;135.154
18:00;3.70933;75.3664;7.52337;67.9956;31.6832;76.1533;913.564;542.01;192.166
19:00;3.30887;38.3174;6.63374;77.994;40.296;46.3267;798.206;573.947;109.382
20:00;5.14188;41.5169;6.81256;74.7169;41.157;113.622;1171.43;673.505;215.835
21:00;5.34195;39.0693;6.52513;87.2378;50.9063;206;1722.28;826.119;355.103
22:00;5.56227;28.5372;5.76998;85.1865;52.3008;210.101;1609.01;970.916;350.846
23:00;4.36914;22.0022;5.76703;101.733;66.323;217.153;1634.98;1128.99;355.126
