CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.5;45;4;91;56;930;130
01:00;3.5;35;4;79;29;810;79
02:00;3.7;32;3;55;6;500;41
03:00;2.6;28;2;55;11;510;44
04:00;2.4;24;1;43;9;430;38
05:00;1.5;20;2;43;7;;31
06:00;1.1;22;2;29;20;530;52
07:00;1.1;36;1;45;44;710;103
08:00;2;61;2;71;61;1070;154
09:00;4;61;1;90;29;1030;105
10:00;8.2;68;2;134;24;1120;105
11:00;9.7;28;1;108;6;650;38
12:00;2.9;11;1;68;2;390;15
13:00;0.5;7;2;47;1;340;9
14:00;0.4;9;2;33;3;360;13
15:00;0.4;10;1;33;1;390;11
16:00;0.4;8;1;22;1;380;9
17:00;0.4;7;1;35;1;370;9
18:00;0.4;7;1;34;2;350;10
19:00;;;;;;;
20:00;;;;;;;
21:00;;;;;;;
22:00;;;;;;;
23:00;;;;;;;
