CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;24;17;58;45;3;380;28
01:00;57;59;159;124;11;1340;74
02:00;53;53;155;120;13;1380;72
03:00;47;50;129;101;6;1260;56
04:00;42;46;114;88;5;1030;50
05:00;38;41;106;82;5;1010;45
06:00;43;38;100;78;15;1130;66
07:00;35;31;67;51;14;750;56
08:00;38;28;68;52;12;790;56
09:00;40;26;64;47;16;790;65
10:00;41;22;51;37;20;720;72
11:00;38;16;51;39;19;2140;67
12:00;42;20;57;44;23;1900;77
13:00;33;19;56;43;13;1200;54
14:00;32;17;50;37;13;1040;52
15:00;33;13;41;31;11;950;50
16:00;34;12;40;30;10;840;49
17:00;30;12;44;34;7;;41
18:00;33;14;51;38;7;730;44
19:00;32;17;59;44;9;780;46
20:00;33;18;61;47;8;830;47
21:00;33;18;60;46;8;840;45
22:00;;;59;45;;;
23:00;30;15;57;43;6;490;39
