CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.5;36;4;30;4;360;41
01:00;0.9;32;3;32;4;370;38
02:00;1.1;15;5;24;1;330;17
03:00;0.9;14;4;32;2;290;17
04:00;0.6;22;4;24;9;290;36
05:00;0.9;27;4;33;13;420;47
06:00;1.2;36;3;41;43;740;101
07:00;1.8;49;5;55;56;840;134
08:00;2.5;46;5;44;60;;138
09:00;2.4;24;22;46;11;360;41
10:00;0.7;16;17;32;6;270;24
11:00;0.4;10;7;17;5;330;18
12:00;0.4;10;4;17;4;310;17
13:00;0.4;9;5;10;2;280;12
14:00;0.4;9;4;19;3;300;14
15:00;0.4;11;4;10;4;280;17
16:00;0.4;10;3;11;4;290;16
17:00;0.4;6;5;23;1;270;7
18:00;0.4;5;4;9;1;260;8
19:00;0.4;8;4;7;1;270;9
20:00;0.4;25;5;26;2;350;29
21:00;0.6;62;7;17;16;570;87
22:00;1.2;52;7;29;7;530;63
23:00;1.3;53;5;45;6;480;62
