CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;34;4;41;3;530;38
01:00;1;35;4;29;4;540;41
02:00;4;32;3;37;55;860;116
03:00;4;29;4;25;41;790;92
04:00;3;;;69;;;
05:00;3;25;5;59;80;900;147
06:00;3.5;35;5;44;82;930;159
07:00;3;56;8;38;71;1030;165
08:00;3;58;9;69;50;950;133
09:00;2.5;43;10;44;21;660;75
10:00;2;37;13;42;13;500;57
11:00;1;20;12;35;4;380;26
12:00;1;10;16;22;3;250;13
13:00;1;11;14;16;3;;14
14:00;1.5;13;12;22;3;420;17
15:00;1;11;12;20;2;400;14
16:00;0.5;11;14;21;2;370;15
17:00;0.5;10;7;31;1;390;12
18:00;0;7;6;22;1;340;8
19:00;0;16;10;29;0;370;16
20:00;0;26;13;29;0;420;25
21:00;0.5;30;9;38;2;460;32
22:00;0;32;6;35;5;490;39
23:00;0;45;6;62;5;590;52
