CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.67524;42.6716;9.50285;67.6589;37.4697;2.36965;551.831;343.526;46.2989
01:00;2.52173;35.8709;10.637;51.2573;29.3024;2.21793;797.459;419.066;39.2813
02:00;2.48913;13.7779;2.99176;40.8648;26.2478;4.37358;447.234;592.19;20.4852
03:00;1.8357;13.9681;3.14471;54.3807;32.8685;2.24806;390.744;569.298;17.4168
04:00;2.01044;12.5195;2.70064;53.3685;31.1008;1.74303;415.556;555.865;15.1983
05:00;1.48554;15.1217;2.40213;54.27;34.1661;2.3648;396.763;524.53;18.741
06:00;3.51637;18.4445;3.04127;55.6162;35.44;3.17812;769.133;536.037;23.3195
07:00;2.59366;17.4126;3.23116;51.6376;30.6598;4.40433;500.516;489.683;24.1676
08:00;1.96758;10.5268;3.61095;42.9509;23.6042;4.08427;357.529;464.214;16.7855
09:00;1.7066;9.5735;2.86541;32.5592;20.6431;5.32469;336.374;451.731;17.7457
10:00;3.66004;14.5245;4.32324;55.7601;35.3198;10.1305;743.833;488.806;30.0713
11:00;4.37578;18.3563;10.5949;74.4577;46.2205;14.2258;931.806;556.439;40.1879
12:00;2.77282;16.1861;15.9186;47.1924;28.2873;10.9203;696.66;591.577;32.952
13:00;1.82162;10.8356;15.3482;28.2502;17.9755;4.40676;403.912;592.47;17.5969
14:00;1.02969;3.46891;6.83251;10.6485;7.4166;0.983052;206.558;522.148;4.9823
15:00;0.84668;3.23988;4.93652;9.05016;6.63448;0.718064;184.704;482.672;4.34251
16:00;0.7178;3.95885;5.19069;10.5921;7.2742;0.891951;185.054;461.113;5.33355
17:00;1.01465;5.02375;9.13636;11.7401;7.91554;0.861816;193.141;443.208;6.33044
18:00;0.6536;6.30759;5.91481;13.1083;8.94712;0.803622;203.823;375.707;7.55369
19:00;0.97902;11.8803;6.59163;18.1158;11.7999;0.956726;245.54;289.924;13.3485
20:00;1.11833;10.2154;9.63954;19.621;12.6755;0.83549;258.109;235.105;11.4945
21:00;1.06853;20.0514;8.20758;34.1912;21.2197;1.12923;336.391;226.665;21.7747
22:00;1.84376;33.2421;9.12011;36.5911;22.7109;1.63946;411.918;252.335;35.7545
23:00;2.06669;39.1416;9.11493;54.4607;33.4632;1.95225;547.456;297.679;42.1301
