CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2;25;3;27;3;490;29
01:00;1.5;30;3;27;11;;46
02:00;1.5;24;3;27;22;480;57
03:00;1.5;25;3;27;12;390;41
04:00;1.5;25;3;27;13;400;45
05:00;1.5;23;3;27;13;350;43
06:00;1.5;28;2;27;27;450;68
07:00;1.5;25;2;27;46;630;96
08:00;2.4;35;2;27;64;800;132
09:00;2;32;2;27;30;650;76
10:00;1.5;29;2;27;19;540;58
11:00;0.9;23;2;27;15;550;45
12:00;0.6;16;2;27;7;490;27
13:00;0.6;17;3;27;7;460;27
14:00;0.6;17;2;27;7;460;28
15:00;0.6;18;1;27;8;480;30
16:00;0.8;19;2;27;4;420;26
17:00;0.9;22;2;27;6;430;30
18:00;0.6;20;2;27;5;490;28
19:00;0.6;21;2;27;3;370;27
20:00;0.6;30;1;27;2;430;33
21:00;1.2;33;2;27;24;750;68
22:00;2.4;46;2;27;41;950;107
23:00;2.9;36;3;27;22;760;68
