CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;49;6;48;35;10;670;63
01:00;40;6;46;34;5;640;48
02:00;25;2;30;22;14;450;45
03:00;18;1;30;22;13;420;38
04:00;17;2;30;23;11;390;33
05:00;13;2;29;23;10;380;28
06:00;11;2;30;23;12;350;28
07:00;19;2;40;31;33;450;68
08:00;38;4;48;27;38;560;95
09:00;37;5;44;21;24;530;73
10:00;32;4;36;16;14;440;52
11:00;13;5;21;11;4;330;18
12:00;13;4;21;11;3;330;17
13:00;14;5;22;10;3;340;18
14:00;13;4;19;9;3;340;17
15:00;27;3;21;11;6;400;35
16:00;36;6;31;15;10;440;51
17:00;44;18;37;19;11;530;61
18:00;58;23;36;20;15;560;79
19:00;51;17;45;19;10;580;65
20:00;58;13;64;23;10;620;74
21:00;72;12;60;23;12;700;89
22:00;71;8;44;26;13;710;90
23:00;46;5;60;43;7;740;56
