CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13;7;20;15;1;160;15
01:00;23;13;25;18;2;170;25
02:00;20;12;26;20;2;170;23
03:00;16;11;26;19;1;;18
04:00;15;10;21;15;1;210;17
05:00;16;13;16;11;1;190;17
06:00;22;12;25;18;5;210;29
07:00;22;10;31;24;6;200;31
08:00;25;9;28;21;8;270;36
09:00;31;9;28;22;12;280;49
10:00;30;13;34;26;12;260;47
11:00;27;17;35;27;11;280;45
12:00;27;17;38;30;12;320;45
13:00;24;19;30;23;11;220;40
14:00;25;15;35;28;10;240;40
15:00;27;9;38;30;8;170;40
16:00;38;12;45;36;12;360;56
17:00;59;15;80;64;30;;104
18:00;42;15;66;53;11;360;57
19:00;34;18;68;55;6;320;42
20:00;24;14;48;38;3;230;28
21:00;21;12;35;27;4;220;26
22:00;15;5;24;17;2;160;17
23:00;13;4;19;14;1;170;15
