CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0;16;8;13;0;240;16
01:00;0;16;7;13;1;260;16
02:00;0;8;3;11;0;210;7
03:00;0;8;2;9;1;200;9
04:00;0;8;4;5;1;200;9
05:00;0;15;3;4;2;240;18
06:00;0;29;4;5;10;350;43
07:00;0;36;4;4;13;440;56
08:00;0;36;3;11;16;560;60
09:00;1;38;3;14;16;460;62
10:00;0.1;15;3;15;5;330;23
11:00;0;15;4;13;4;350;22
12:00;0;14;4;16;6;330;24
13:00;0;12;4;35;4;340;17
14:00;0;11;4;24;6;;19
15:00;0;14;4;11;5;280;21
16:00;0;23;6;15;6;290;32
17:00;0;23;7;19;5;300;31
18:00;0;24;6;22;5;310;31
19:00;0.4;27;5;14;3;320;32
20:00;0.1;23;7;12;2;260;26
21:00;0;16;3;10;2;230;18
22:00;0;18;4;15;2;300;21
23:00;0;17;7;18;0;;18
