CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;37;3;26;17;4;;43
01:00;0.5;13;4;22;14;1;190;14
02:00;7.2;31;4;51;42;6;670;39
03:00;5.2;26;4;46;40;3;520;31
04:00;6.8;32;3;60;45;4;880;38
05:00;11.1;31;3;55;42;8;980;44
06:00;13.2;36;4;57;43;15;1270;58
07:00;10.2;24;2;59;42;8;780;36
08:00;15.9;21;3;69;41;5;710;29
09:00;2.4;10;4;30;25;2;270;13
10:00;0.5;7;3;26;20;2;330;10
11:00;0.5;5;2;22;16;1;330;8
12:00;0.5;5;2;19;12;2;290;7
13:00;0.5;8;2;19;11;3;330;12
14:00;0.5;17;1;20;11;4;360;24
15:00;0.5;19;1;21;10;4;390;26
16:00;0.5;24;1;23;12;5;380;32
17:00;0.5;39;3;26;17;6;430;49
18:00;0.5;28;2;23;14;7;340;38
19:00;0.5;34;3;18;10;8;330;46
20:00;0.5;;;24;13;;;
21:00;0.9;72;5;43;30;26;680;112
22:00;0.6;53;3;31;20;7;480;64
23:00;0.5;57;3;32;20;19;630;85
