CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;50;5;192;151;80;2020;172
01:00;40;3;40;28;5;550;47
02:00;31;4;34;25;6;480;39
03:00;20;3;29;21;2;420;24
04:00;23;3;36;28;2;530;26
05:00;13;4;25;18;1;380;14
06:00;37;4;52;40;12;770;57
07:00;43;4;70;52;38;1040;101
08:00;25;4;43;32;14;570;45
09:00;10;5;25;18;2;290;12
10:00;9;8;28;21;1;290;11
11:00;13;8;39;28;2;360;15
12:00;11;10;36;27;2;350;14
13:00;7;11;28;22;1;310;8
14:00;8;9;24;16;1;290;10
15:00;7;7;21;14;1;280;7
16:00;8;6;22;14;1;280;8
17:00;10;6;36;26;0;310;11
18:00;28;5;75;44;11;550;45
19:00;54;4;120;69;33;880;103
20:00;69;4;174;113;87;1640;203
21:00;72;6;195;131;170;2530;332
22:00;66;5;204;147;193;2590;360
23:00;56;6;241;184;142;2830;273
