CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13.5;20;4;169;110;2270;188
01:00;12.5;19;4;170;101;2500;173
02:00;11;23;5;137;63;1850;119
03:00;9.6;19;5;117;48;;92
04:00;8.1;19;6;109;62;1630;113
05:00;8;25;5;94;56;1170;110
06:00;5.5;22;6;65;76;1400;138
07:00;7;21;6;73;78;1230;141
08:00;7.5;23;5;98;96;1550;169
09:00;7.6;47;5;116;52;1330;126
10:00;19.9;50;7;139;40;1590;112
11:00;17.9;50;26;106;29;910;93
12:00;5.8;44;56;50;19;520;72
13:00;2.1;45;59;33;13;500;65
14:00;1.1;49;88;48;12;520;67
15:00;1;53;71;38;10;520;68
16:00;1;;;29;;;
17:00;1.4;60;7;86;54;1210;142
18:00;6.3;57;5;162;93;1890;199
19:00;8.8;47;4;205;87;1980;180
20:00;11.8;48;4;249;100;2170;200
21:00;12.6;52;4;207;100;2060;205
22:00;12;43;5;182;139;2320;254
23:00;13;31;4;184;107;2220;195
