CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;45;3;46;36;4;510;50
01:00;41;3;49;37;4;500;46
02:00;7;2;15;11;1;230;8
03:00;7;2;15;12;1;220;8
04:00;20;1;21;17;2;310;23
05:00;19;1;21;17;3;310;24
06:00;21;;23;17;6;320;30
07:00;26;2;26;19;22;430;58
08:00;43;2;31;22;36;530;98
09:00;35;3;28;16;15;400;58
10:00;17;2;20;11;4;250;23
11:00;23;13;25;13;6;270;32
12:00;28;21;27;15;7;290;39
13:00;29;20;25;14;6;300;38
14:00;22;17;23;14;4;280;28
15:00;16;9;21;13;2;290;19
16:00;27;13;21;13;5;340;34
17:00;21;10;27;14;2;310;24
18:00;20;7;32;17;1;330;21
19:00;18;7;26;16;1;320;20
20:00;24;5;27;16;2;360;27
21:00;16;4;37;25;1;410;18
22:00;40;3;38;28;4;530;46
23:00;46;3;38;29;4;500;51
