CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;17.5316;45.3833;15.8;223.512;173.487;80.4041;2609.03;1753.15;168.2
00:00;20.648;45.565;18.7;244.023;189.269;83.3807;2957.76;2055.84;173
01:00;21.5716;52.861;24.9;232.828;165.184;69.6231;2577.66;2268.79;159.3
02:00;15.722;55.2044;29.4;201.216;143.254;28.4815;1939.09;2336.29;98.7
03:00;14.1867;43.5229;18;213.199;152.037;47.5897;2329.97;2382.94;116.2
04:00;15.4916;35.6073;16.1;223.199;159.043;57.9249;2513.03;2435.68;124.1
05:00;14.6064;36.9698;15.7;205.029;146.728;57.5369;2174.61;2424.53;124.9
06:00;13.9893;44.0208;20.5;212.964;151.734;93.1512;2373.4;2434.32;186.4
07:00;13.9697;46.3876;18.8;229.617;163.31;157.486;2651.45;2439.62;287
08:00;17.0726;44.1435;25.7;216.769;153.717;141.219;2448.52;2375.97;259.9
09:00;15.0358;45.743;30.3;224.455;156.065;126.334;2623.42;2381.69;238.8
10:00;14.8487;58.7844;42.7;202.773;139.273;124.231;2563.46;2459.73;248.6
11:00;12.1939;72.0935;40.7;178.406;122.464;107.35;2207.43;2444.42;236.1
12:00;10.6972;75.7862;35.6;134.984;91.2581;91.0255;1725.17;2345.93;214.9
13:00;6.27375;52.9492;29.2;81.9025;55.4808;34.959;1003.17;2199.5;106.4
14:00;3.46148;53.2749;27.4;75.1639;52.2485;28.3159;929.013;2018.95;96.5
15:00;3.56899;50.7599;27.5;82.4223;58.6754;31.096;1031.37;1816.44;98.3
16:00;4.0519;57.1084;25.3;85.2877;60.8317;30.0097;1076.44;1644.93;103
17:00;4.02399;75.259;24.7;98.5203;69.4875;46.9993;1263.56;1474.95;147.1
18:00;4.78644;77.1125;22.6;128.467;89.6253;67.2341;1566.08;1350.28;179.9
19:00;9.28407;78.6562;23.6;169.511;117.281;96.6903;1887.11;1310.24;226.4
20:00;10.5747;67.6602;20.4;179.686;124.728;138.398;2112.92;1358.71;279.1
21:00;12.2145;68.7654;26.6;198.925;139.2;123.993;2301.89;1521.05;258.2
22:00;12.405;65.4273;35.5;142.425;101.441;56.9661;1565.02;1600.55;152.5
23:00;7.94162;52.5193;32.2;116.541;83.6199;16.9814;1143.59;1614.58;78.5
00:00;6.30351;43.6664;36.1;121.855;87.3018;6.64651;1116.89;1619.63;53.8
