CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.92537;23.7675;12.9106;66.9702;49.9137;1.77572;992.46;688.093;26.4887
01:00;0.989928;26.5762;9.41857;35.7364;29.8019;3.06402;589.487;557.215;31.2599
02:00;0.94527;20.1496;10.1427;29.6645;24.7114;2.59371;514.448;550.197;24.1217
03:00;0.93312;32.5339;7.26692;33.2869;26.608;20.2961;623.835;568.34;63.6594
04:00;0.93312;30.6093;5.69013;30.1725;24.5805;11.0535;597.616;573.927;47.5571
05:00;0.85941;31.9074;5.73668;22.6303;18.8341;20.603;496.171;576.455;63.451
06:00;0.84483;41.7535;5.20986;22.9581;19.0962;112.009;769.172;610.658;212.93
07:00;0.891918;49.8849;5.05099;28.8131;23.5154;169.808;975.3;651.746;309.337
08:00;1.02335;53.2379;6.21031;35.5136;28.3438;253.069;1301.25;733.41;441.486
09:00;1.25388;67.3689;6.13273;41.7263;32.8287;266.551;1495;846.599;476.282
10:00;1.28536;52.1035;9.84491;28.8004;21.8667;70.409;691.959;868.788;160.029
11:00;1.20771;47.6981;11.5813;37.8217;23.9583;27.4838;549.806;859.534;89.9065
12:00;1.02546;30.0038;9.59516;29.1022;16.9429;12.1769;434.976;839.204;48.6823
13:00;0.52002;31.5628;10.6097;22.7355;11.4336;8.73145;370.626;823.511;44.9502
14:00;0.662958;28.0381;11.1047;25.6627;16.1838;5.20558;402.987;777.738;36.0308
15:00;0.65988;19.5656;7.71986;22.944;13.5876;2.43582;355.853;700.307;23.3041
16:00;0.61722;25.3664;6.09726;24.3165;14.6003;3.07851;386.217;585.928;30.0958
17:00;0.640008;50.2926;5.78619;13.9666;11.1269;19.6893;588.578;472.625;80.5283
18:00;0.678888;53.8571;4.82785;17.6001;13.694;15.6416;526.956;452;77.8582
19:00;0.763182;34.2544;1.64546;32.2835;26.5613;2.39727;527.441;449.204;37.9469
20:00;0.96174;54.7235;5.69678;49.3817;40.5314;10.9055;691.658;481.29;71.4605
21:00;1.30734;57.0832;6.45267;68.1761;56.2023;14.0004;832.467;539.02;78.5633
22:00;1.40864;27.8891;6.53764;46.6344;38.3725;3.01031;591.927;562.637;32.5038
23:00;1.55434;19.1279;8.1994;54.3465;44.2756;1.28314;753.257;612.313;21.0861
