CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17;3;14;8;2;250;21
01:00;16;4;11;5;1;190;18
02:00;14;3;19;6;0;200;15
03:00;13;3;15;5;0;200;13
04:00;18;6;17;8;0;200;18
05:00;20;7;17;8;1;;21
06:00;28;6;18;8;5;270;36
07:00;27;4;17;7;8;220;39
08:00;27;3;18;10;6;300;36
09:00;31;4;22;12;9;290;45
10:00;29;5;24;13;8;250;41
11:00;31;7;33;18;9;320;46
12:00;29;7;31;17;11;310;46
13:00;31;6;30;17;11;360;49
14:00;32;7;43;24;9;430;47
15:00;28;7;32;18;8;310;41
16:00;26;8;33;18;5;280;35
17:00;27;8;36;21;4;280;34
18:00;36;7;35;19;10;370;51
19:00;39;5;36;20;11;370;56
20:00;41;6;42;25;8;390;53
21:00;28;6;39;22;4;280;35
22:00;28;5;36;20;5;340;36
23:00;18;4;16;10;3;210;24
