CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;4;63;53;5;630;35
01:00;25;3;166;146;84;2000;152
02:00;29;4;188;151;93;2080;171
03:00;32;5;139;121;65;1480;130
04:00;30;6;133;119;64;1610;127
05:00;23;5;71;64;8;710;35
06:00;23;4;64;57;5;590;30
07:00;27;4;73;60;19;650;55
08:00;39;5;109;72;115;1660;214
09:00;37;4;124;82;106;;198
10:00;30;4;110;75;62;750;125
11:00;27;2;104;71;50;720;103
12:00;26;2;102;69;38;770;83
13:00;24;9;87;65;25;580;61
14:00;27;11;76;60;23;510;62
15:00;33;6;83;59;20;610;63
16:00;33;4;106;86;8;640;44
17:00;50;4;160;117;90;1370;187
18:00;46;4;153;107;114;1380;220
19:00;52;4;185;132;189;1910;339
20:00;51;4;204;150;237;2320;412
21:00;42;6;192;147;171;2190;302
22:00;36;7;180;158;142;2210;252
23:00;32;4;86;75;18;860;59
