CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;11.6;42;16;154;8;1200;54
01:00;9.8;34;13;124;3;920;40
02:00;1;12;12;30;1;410;13
03:00;1;12;7;21;2;300;15
04:00;0;12;8;19;1;340;14
05:00;0.5;21;9;21;6;400;29
06:00;0.5;25;11;46;7;420;35
07:00;0.1;23;14;46;8;490;36
08:00;1;23;21;68;10;540;39
09:00;1;19;16;48;9;440;33
10:00;1;15;12;23;8;;28
11:00;0.6;17;13;55;9;410;31
12:00;1;17;8;33;8;410;30
13:00;0.1;18;10;24;8;430;31
14:00;1;19;9;10;8;420;31
15:00;0.5;15;9;13;7;350;26
16:00;0;16;10;44;6;350;26
17:00;0;15;12;34;5;370;23
18:00;0;23;15;23;4;390;30
19:00;0.1;46;12;26;12;680;64
20:00;1.6;66;11;29;22;1030;99
21:00;2.6;53;21;87;25;1130;93
22:00;4.2;61;18;132;36;1220;116
23:00;8.6;54;16;113;24;1340;92
