CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;3;33;21;4;520;46
01:00;18;3;30;19;2;400;21
02:00;17;2;32;24;4;490;22
03:00;21;2;32;24;9;490;35
04:00;22;2;33;25;9;470;36
05:00;21;2;38;28;9;510;34
06:00;22;2;43;31;19;560;51
07:00;37;3;45;34;46;730;107
08:00;35;4;52;34;23;670;69
09:00;38;4;48;30;21;650;70
10:00;40;5;40;22;19;600;68
11:00;29;5;27;15;10;470;45
12:00;22;9;31;14;6;640;30
13:00;20;7;21;10;6;350;28
14:00;28;5;23;11;6;400;38
15:00;26;5;21;9;6;370;34
16:00;29;5;22;10;6;360;37
17:00;28;5;23;11;5;370;35
18:00;28;5;22;10;5;370;35
19:00;26;5;25;10;4;370;31
20:00;26;4;23;9;4;380;31
21:00;27;5;24;11;3;390;31
22:00;33;3;32;19;2;450;35
23:00;28;3;47;35;3;540;32
