CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;48;3;43;26;6;450;58
01:00;0.9;34;4;54;42;4;390;39
02:00;0.5;16;4;21;14;2;;19
03:00;0.5;22;4;22;17;1;300;24
04:00;0.5;22;4;22;16;2;250;25
05:00;0.5;19;4;22;16;3;320;23
06:00;0.5;33;5;24;17;13;460;52
07:00;0.5;44;6;26;18;24;490;80
08:00;0.5;37;5;29;16;19;520;67
09:00;0.9;26;11;41;18;14;590;48
10:00;0.6;22;6;23;12;12;270;41
11:00;0.5;19;5;22;12;9;310;32
12:00;0.5;18;5;22;11;9;290;32
13:00;0.5;16;4;22;10;8;200;29
14:00;0.5;18;4;22;10;9;240;32
15:00;0.5;20;2;22;10;9;210;34
16:00;0.5;22;4;22;10;9;280;36
17:00;0.5;24;4;23;10;10;310;38
18:00;0.5;28;4;21;10;10;360;44
19:00;0.5;26;3;21;10;7;260;37
20:00;0.5;24;2;17;10;6;270;33
21:00;0.5;47;3;24;11;9;390;61
22:00;0.5;80;4;34;18;22;620;113
23:00;0.5;64;3;35;21;10;580;80
