CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;0.75522;40.5423;6.54729;30.7125;18.801;7.07361;409.219;341.051;51.4018
01:00;0.60213;18.8601;5.31557;25.9227;17.2603;2.15246;325.679;333.004;22.1637
02:00;0.70263;25.7104;5.30966;28.3959;18.8818;3.06003;374.79;345.427;30.421
03:00;0.52032;22.3316;5.12419;33.3402;21.994;5.89346;375.858;342.301;31.3753
04:00;0.76008;21.4283;4.80943;34.6773;22.8154;8.37187;367.985;348.581;34.265
05:00;0.92208;22.2307;5.01927;34.2224;22.4771;38.692;394.861;364.905;81.5767
06:00;1.469;27.0185;4.36314;27.9431;18.4859;30.2983;429.002;372.405;73.4863
07:00;1.73988;30.5023;5.18996;26.6933;17.2437;61.0995;520.108;399.688;124.229
08:00;2.1418;28.9968;4.64687;34.2231;19.8251;59.7306;485.284;409.196;120.631
09:00;2.3297;40.96;4.51166;45.7304;27.4951;37.1135;470.298;427.273;97.8909
10:00;1.98198;38.4146;4.90031;44.643;25.9656;17.5796;422.241;433.205;65.3784
11:00;2.7615;29.1961;5.23798;47.4427;28.4605;11.9785;448.813;442.324;47.5752
12:00;2.78249;20.578;7.86326;44.8964;24.5272;6.3985;554.161;465.596;30.405
13:00;1.75424;16.1043;13.2054;31.8475;17.976;4.26751;450.651;472.57;22.6515
14:00;1.04954;10.6251;11.5584;28.1521;15.4905;2.41156;369.606;465.145;14.3215
15:00;0.9617;10.3817;10.0341;38.4534;21.8856;1.96576;288.959;436.252;13.4038
16:00;0.91222;10.4067;8.20388;41.1163;22.6442;1.82997;293.651;412.297;13.2167
17:00;1.64638;12.3904;7.23151;44.1612;24.4603;1.85942;309.172;392.157;15.2498
18:00;2.07092;15.5352;7.44726;63.5089;36.3537;1.90133;425.529;392.568;18.4498
19:00;2.54988;31.3413;7.05491;75.8095;31.9105;7.70334;509.587;400.165;43.1695
20:00;4.14796;74.9731;6.63153;82.9876;36.812;65.2101;912.46;444.952;175.005
21:00;3.29654;50.3013;6.15938;70.9576;38.6474;14.7212;540.534;456.187;72.8869
22:00;2.11411;36.4278;5.72417;56.553;32.5959;5.03303;410.601;461.312;44.1462
23:00;1.1342;31.2063;6.18007;47.8973;26.7997;2.97132;344.546;468.26;35.755
00:00;1.33477;40.5179;5.92884;52.3619;27.7873;14.6817;382.647;479.385;63.0392
01:00;0.973955;23.396;5.64954;40.6248;24.4116;2.9786;306.016;478.99;27.9649
