CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6;59;9;215;116;2290;236
01:00;0.4;18;5;41;4;380;24
02:00;0.4;;5;51;;330;
03:00;0.4;11;5;57;0;330;10
04:00;0.4;9;4;47;0;260;9
05:00;0.4;13;4;39;0;250;12
06:00;0.4;20;6;31;0;270;20
07:00;0.4;35;8;47;2;350;38
08:00;0.4;48;10;60;8;370;60
09:00;0.4;41;11;68;9;440;55
10:00;0.4;20;10;75;5;320;28
11:00;0.4;12;11;56;2;;15
12:00;0.4;9;10;35;1;370;11
13:00;0.4;12;9;32;3;350;16
14:00;0.4;20;7;40;6;400;29
15:00;0.4;26;5;41;8;470;37
16:00;0.4;51;7;56;9;670;65
17:00;0.4;85;10;111;40;920;147
18:00;1.6;92;10;181;52;1470;171
19:00;3.1;92;11;253;86;1280;224
20:00;3.2;75;10;242;49;980;149
21:00;3.9;66;11;188;28;990;110
22:00;3;77;11;172;82;1370;201
23:00;4.1;71;9;215;104;1620;230
