CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;14;62;50;7;470;40
01:00;39;12;122;102;47;1340;111
02:00;40;14;104;87;28;1090;82
03:00;34;16;74;61;5;740;42
04:00;30;13;58;48;5;580;38
05:00;32;13;52;42;6;570;40
06:00;38;10;48;39;19;580;66
07:00;48;11;44;34;46;900;118
08:00;53;13;44;34;63;890;148
09:00;28;10;37;29;14;380;50
10:00;20;9;30;23;5;180;27
11:00;18;10;34;27;4;190;24
12:00;18;10;33;25;5;190;25
13:00;14;10;31;24;3;210;18
14:00;19;8;28;21;4;;25
15:00;21;6;30;21;5;200;27
16:00;32;7;38;24;7;250;42
17:00;42;5;59;42;11;440;58
18:00;53;5;86;64;21;620;84
19:00;54;9;132;99;34;1010;104
20:00;52;10;119;94;40;1100;113
21:00;52;9;117;91;74;1310;164
22:00;51;20;100;81;26;920;91
23:00;45;17;78;64;15;680;68
