CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.5;53;6;56;22;1050;86
01:00;2.6;52;5;31;37;1200;107
02:00;0;6;7;19;2;270;8
03:00;0;6;7;8;1;250;8
04:00;0;6;7;20;1;260;7
05:00;0;8;6;21;3;310;11
06:00;0;11;6;16;5;300;17
07:00;0;9;7;18;5;350;16
08:00;0.1;13;8;18;5;350;20
09:00;1;15;9;18;6;380;24
10:00;1;13;7;17;5;;20
11:00;0;12;6;13;5;420;19
12:00;0.6;16;7;14;8;480;27
13:00;1;16;9;17;6;490;26
14:00;0;15;10;24;7;430;25
15:00;0;16;10;38;6;390;25
16:00;0;15;8;62;5;430;23
17:00;0;19;10;36;6;440;28
18:00;0.5;28;27;24;8;480;38
19:00;0.6;53;8;24;15;770;74
20:00;1.6;73;9;38;26;1000;111
21:00;2.5;75;12;49;41;1310;137
22:00;3;73;11;69;85;1410;203
23:00;3;53;6;93;29;1070;95
