CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.9;40;7;78;16;1040;66
01:00;7.6;46;36;102;12;970;67
02:00;7.6;44;31;99;10;1010;59
03:00;7.6;41;15;105;16;970;67
04:00;6.6;39;14;107;25;1040;79
05:00;5.7;36;8;106;26;880;77
06:00;5.7;36;8;98;67;1100;140
07:00;5.9;41;7;117;161;;288
08:00;9.8;59;9;170;316;3220;542
09:00;16.2;52;12;231;289;2910;495
10:00;17.8;54;20;304;172;2010;318
11:00;12.3;71;25;229;191;2620;364
12:00;12.3;80;34;225;143;2240;301
13:00;10.2;57;32;171;54;1230;141
14:00;5.7;55;32;113;41;1210;118
15:00;5.7;63;32;111;44;1190;131
16:00;5.8;75;30;134;105;1890;236
17:00;8.6;67;17;147;54;1470;151
18:00;6.5;64;12;105;47;1190;136
19:00;3.8;58;12;77;42;1120;122
20:00;3.8;49;13;72;21;930;82
21:00;4.8;45;19;79;15;970;69
22:00;3.8;38;12;74;10;790;54
23:00;3.8;43;8;58;17;810;70
