CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.20872;25.3063;1.60176;46.7904;18.0628;2.72781;263.471;348.586;29.4958
01:00;1.34265;21.856;1.67491;26.9981;16.2085;2.27508;247.355;352.651;25.3499
02:00;1.4809;38.3891;1.85195;43.7934;27.0656;15.8194;536.628;370.928;62.6591
03:00;0.9603;31.0368;1.8586;30.3755;19.5001;12.487;397.857;395.066;50.1934
04:00;0.764398;28.4437;1.17808;31.725;20.0504;6.63023;362.156;412.537;38.6112
05:00;1.60943;26.4897;1.14483;35.3614;22.4522;5.38011;351.108;416.637;34.7491
06:00;1.49768;38.6112;1.69235;34.4712;20.7811;15.6557;392.314;422.229;62.6337
07:00;0.767374;49.764;1;43.581;18.5253;35.808;434.412;418.561;104.818
08:00;3.68918;56.484;1.87707;64.4283;21.3276;67.7322;489.213;426.652;160.487
09:00;2.67788;61.1698;2.51326;101.168;25.4023;79.5818;528.454;436.518;183.318
10:00;1.28991;58.11;3.48046;102.254;26.1654;60.6118;476.595;429.014;151.029
11:00;1.72887;31.2398;3.84178;51.0082;14.2152;17.8221;275.299;413.694;58.5803
12:00;1.35;19.5741;3.13318;54.7496;12.5567;8.72178;214.596;395.249;32.9503
13:00;0.902666;19.1433;4.97893;35.8254;10.6989;6.77294;259.222;383.763;29.5378
14:00;1.6235;30.4082;6.63995;;;12.9892;243.906;365.212;50.3385
15:00;0.797138;32.5981;4.74839;;;11.2961;229.301;339.573;49.8023
16:00;0.822546;31.9721;4.05014;;;13.2127;214.93;305.288;52.3083
17:00;0.46635;20.9171;5.63506;51.8104;12.2167;3.86501;214.836;266.086;26.875
18:00;1.35741;22.0542;3.52627;32.7754;9.62947;3.81894;216.813;233.613;27.9064
19:00;1.03977;20.7066;4.75135;35.3427;10.5741;3.56884;223.24;227.105;26.1858
20:00;0.852014;18.1698;4.51417;36.0795;13.4317;1.20613;236.129;229.797;20.0222
21:00;3.63474;23.489;2.75709;;;2.71846;950.19;316.168;27.6476
22:00;2.06624;39.6049;2.94063;;;3.33988;403.663;336.138;44.7254
23:00;1.45963;34.366;2.43818;48.26;19.5779;2.46317;280.348;342.519;38.141
