CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;34;8;36;25;4;470;40
01:00;16;7;53;42;1;410;18
02:00;16;8;49;40;1;420;18
03:00;16;10;45;35;1;410;18
04:00;14;12;43;34;1;360;15
05:00;15;9;44;35;1;350;17
06:00;14;9;45;36;2;350;17
07:00;17;8;40;32;3;370;22
08:00;20;8;48;39;4;400;25
09:00;22;8;41;32;5;380;29
10:00;18;10;25;18;5;340;25
11:00;15;11;12;10;4;280;20
12:00;12;14;12;6;4;270;18
13:00;9;12;9;4;3;220;14
14:00;8;8;5;4;2;200;10
15:00;6;5;4;4;1;170;8
16:00;7;5;6;4;2;180;9
17:00;8;5;6;4;1;170;9
18:00;13;5;9;4;2;220;15
19:00;16;6;12;4;2;250;18
20:00;18;7;13;5;3;280;23
21:00;18;7;13;6;3;320;22
22:00;16;9;13;6;2;290;18
23:00;20;8;11;5;4;280;27
