CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.4;15;5;22;18;3;330;19
01:00;1;14;5;19;15;2;330;17
02:00;4.9;13;9;91;67;49;1090;88
03:00;7.8;13;8;66;48;29;820;58
04:00;5.2;15;6;53;38;18;690;42
05:00;3.4;24;7;47;32;23;690;57
06:00;3.4;17;7;47;32;17;700;42
07:00;2;31;10;45;30;34;1130;83
08:00;1.3;34;6;17;13;24;450;70
09:00;3.6;40;5;9;7;17;340;65
10:00;2;58;5;13;10;29;410;102
11:00;1;47;5;14;11;25;390;85
12:00;2.4;39;;13;11;18;360;66
13:00;1.3;36;;14;11;17;340;62
14:00;0.6;33;5;12;10;17;340;59
15:00;1.1;38;4;13;11;22;470;71
16:00;2.5;38;5;13;11;22;450;72
17:00;1.3;40;5;13;10;19;460;69
18:00;0.7;46;5;16;13;22;520;79
19:00;1.8;39;5;19;15;16;460;63
20:00;1.7;36;5;24;20;12;440;54
21:00;0.8;32;6;27;22;8;410;44
22:00;0.5;31;7;30;24;10;440;47
23:00;;21;6;27;22;6;360;30
