CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0;5;6;37;1;210;6
01:00;0;5;6;24;1;230;6
02:00;0;9;6;27;1;200;10
03:00;0;10;5;21;1;210;11
04:00;0;9;4;36;1;220;10
05:00;0;15;5;41;3;260;21
06:00;0;19;5;34;9;270;32
07:00;0;17;5;20;6;240;26
08:00;0;10;5;15;3;170;16
09:00;0;7;4;22;2;;11
10:00;0;6;5;12;2;190;9
11:00;0;8;4;10;3;210;12
12:00;0;6;4;16;3;180;11
13:00;0;6;4;20;2;170;9
14:00;0;5;4;9;1;170;8
15:00;0;5;5;8;2;190;9
16:00;0;6;6;6;2;230;10
17:00;0;5;1;8;1;250;8
18:00;0;9;3;28;2;290;12
19:00;0;7;5;18;1;290;9
20:00;0;11;4;16;2;240;14
21:00;0;14;5;33;1;220;15
22:00;0;12;5;18;1;230;14
23:00;1;9;5;39;2;210;11
