CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;15;3;42;35;1;450;16
01:00;12;4;41;33;1;400;13
02:00;15;10;60;55;1;570;16
03:00;14;10;57;53;1;550;15
04:00;14;10;56;51;1;540;15
05:00;16;7;55;50;1;550;17
06:00;21;7;48;44;3;550;25
07:00;41;8;48;44;11;650;57
08:00;41;11;55;50;9;700;55
09:00;43;12;58;53;14;800;63
10:00;42;12;58;52;17;820;67
11:00;39;12;61;54;14;820;61
12:00;38;11;47;40;12;820;57
13:00;29;9;39;30;7;660;39
14:00;16;4;34;24;2;480;18
15:00;21;3;40;29;5;530;28
16:00;28;4;46;36;6;600;36
17:00;31;7;48;40;6;570;40
18:00;29;7;51;43;5;590;37
19:00;33;7;53;46;5;620;40
20:00;34;10;63;58;3;690;38
21:00;25;11;70;66;2;720;27
22:00;17;4;43;38;1;480;19
23:00;15;3;42;36;1;470;17
