CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;2.10568;34.6731;10.4752;50.8104;39.9691;19.297;754.813;1233.56;64.2
00:00;1.90274;18.3271;7.54887;42.8036;33.9202;2.10258;524.075;1173.65;21.5
01:00;3.3712;22.5064;5.36151;56.1567;43.71;3.4005;625.074;1103.16;27.7
02:00;4.06281;31.9726;10.186;72.1936;56.8176;3.30836;818.697;1064.17;37
03:00;4.19188;28.7837;11.9968;69.82;54.8548;2.45624;829.723;993.918;32.5
04:00;4.49872;32.5795;9.66299;74.4189;58.465;3.30767;929.152;907.199;37.6
05:00;23.4458;33.9791;9.30645;83.7588;62.1828;6.82802;1202.58;884.596;44.4
06:00;23.432;29.9496;8.52826;86.1979;64.0387;12.1998;1486.62;896.342;48.6
07:00;18.8034;34.9553;10.6772;80.8445;58.5686;28.8369;1207.79;952.964;79
08:00;11.6056;32.2537;8.66067;89.4608;58.7828;28.4475;1165.2;1033.1;75.7
09:00;3.80143;33.2384;13.6508;68.2699;49.4364;30.1982;985.308;1078.13;79.4
10:00;2.11704;22.5771;16.0128;44.9094;34.7625;11.524;675.373;1060.22;40.2
11:00;1.48848;23.2095;11.5337;41.1209;24.9095;9.88317;533.14;1023.15;38.3
12:00;1.3889;25.8468;10.5026;36.336;21.2665;11.5943;513.467;971.185;43.6
13:00;1.64136;37.2849;33.4887;42.7195;25.8154;19.1279;572.727;892.453;66.5
14:00;1.44816;47.9382;57.3314;43.905;26.0517;21.5135;561.507;776.814;80.8
15:00;1.43148;50.3215;55.8416;42.1732;25.0003;19.2786;569.64;697.045;79.8
16:00;1.68429;46.7845;20.389;45.2082;25.4951;15.857;573.18;623.043;71
17:00;2.64306;73.1797;12.8327;85.5096;38.2519;39.8687;869.592;608.578;134.1
18:00;4.30958;81.4805;13.6079;117.334;52.6577;70.9941;1076.92;658.772;190
19:00;4.69516;76.9201;14.6413;108.649;62.2362;81.5794;1193.76;741.349;201.6
20:00;3.89721;62.6885;18.6321;81.2943;54.0486;23.8343;942.453;794.972;99.1
21:00;6.17498;60.9848;17.3206;107.129;68.2801;34.6742;1059.79;855.855;114
22:00;6.62632;58.3624;7.34618;114.606;78.899;55.6294;1326.12;951.432;143.4
23:00;10.0029;55.1539;5.01014;134.467;98.2538;85.1653;1555.88;1074.71;185.3
00:00;11.3442;45.5129;3.88206;142.396;104.472;105.892;1640.26;1208.1;207.3
